smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
C=C(c1ccccc1)c1ccccc1,-2.78,-2.78,sngp,mfp,freesolv,minimize,ucb,0,0
CCCCCC,2.48,-2.78,sngp,mfp,freesolv,minimize,ucb,0,1
C[C@@H](O)C(F)(F)F,-4.2,-4.2,sngp,mfp,freesolv,minimize,ucb,0,2
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,-3.48,-4.2,sngp,mfp,freesolv,minimize,ucb,0,3
Cc1ccc(O)c(C)c1,-6.01,-6.01,sngp,mfp,freesolv,minimize,ucb,0,4
CCCC[C@@H](C)CC,2.97,-6.01,sngp,mfp,freesolv,minimize,ucb,0,5
COc1cccc(OC)c1O,-6.96,-6.96,sngp,mfp,freesolv,minimize,ucb,0,6
CC(=O)c1cccnc1,-8.26,-8.26,sngp,mfp,freesolv,minimize,ucb,0,7
C[C@H]1CCCO1,-3.3,-8.26,sngp,mfp,freesolv,minimize,ucb,0,8
CCc1ccccc1O,-5.66,-8.26,sngp,mfp,freesolv,minimize,ucb,0,9
OC1CCCCC1,-5.46,-8.26,sngp,mfp,freesolv,minimize,ucb,0,10
Cc1ccccc1C=O,-3.93,-8.26,sngp,mfp,freesolv,minimize,ucb,0,11
C=CCCC,1.68,-8.26,sngp,mfp,freesolv,minimize,ucb,0,12
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,-11.14,-11.14,sngp,mfp,freesolv,minimize,ucb,0,13
Clc1cccc2c1Oc1ccccc1O2,-3.52,-11.14,sngp,mfp,freesolv,minimize,ucb,0,14
ClCCCCl,-1.89,-11.14,sngp,mfp,freesolv,minimize,ucb,0,15
Clc1cccc(Cl)c1,-0.98,-11.14,sngp,mfp,freesolv,minimize,ucb,0,16
Cc1ccc(C(=O)N(C)C)cc1,-9.76,-11.14,sngp,mfp,freesolv,minimize,ucb,0,17
CCCBr,-0.56,-11.14,sngp,mfp,freesolv,minimize,ucb,0,18
CCCCC,2.3,-11.14,sngp,mfp,freesolv,minimize,ucb,0,19
C=CCCl,-0.57,-11.14,sngp,mfp,freesolv,minimize,ucb,0,20
Cc1cncc(C)c1,-4.84,-11.14,sngp,mfp,freesolv,minimize,ucb,0,21
CN(C)C(=O)c1ccc([N+](=O)[O-])cc1,-11.95,-11.95,sngp,mfp,freesolv,minimize,ucb,0,22
C1=CCCC1,0.56,-11.95,sngp,mfp,freesolv,minimize,ucb,0,23
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-3.25,-11.95,sngp,mfp,freesolv,minimize,ucb,0,24
CC(=O)OC(C)C,-2.64,-11.95,sngp,mfp,freesolv,minimize,ucb,0,25
CC(=O)c1ccncc1,-7.62,-11.95,sngp,mfp,freesolv,minimize,ucb,0,26
Cn1ccnc1,-8.41,-11.95,sngp,mfp,freesolv,minimize,ucb,0,27
CC(C)COC(=O)C(C)C,-1.69,-11.95,sngp,mfp,freesolv,minimize,ucb,0,28
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,-9.4,-11.95,sngp,mfp,freesolv,minimize,ucb,0,29
CC(C)CO[N+](=O)[O-],-1.88,-11.95,sngp,mfp,freesolv,minimize,ucb,0,30
CN(C)CCOC(c1ccccc1)c1ccccc1,-9.34,-11.95,sngp,mfp,freesolv,minimize,ucb,0,31
O=[N+]([O-])OCCO,-8.18,-11.95,sngp,mfp,freesolv,minimize,ucb,0,32
CCCCCCCCC=O,-2.07,-11.95,sngp,mfp,freesolv,minimize,ucb,0,33
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,-9.41,-11.95,sngp,mfp,freesolv,minimize,ucb,0,34
CC(=O)OCCOC(C)=O,-6.34,-11.95,sngp,mfp,freesolv,minimize,ucb,0,35
c1cc2c3c(cccc3c1)CC2,-3.15,-11.95,sngp,mfp,freesolv,minimize,ucb,0,36
COP(=O)(OC)OC,-8.7,-11.95,sngp,mfp,freesolv,minimize,ucb,0,37
CCOC(=O)C[C@@H](SP(=S)(OC)OC)C(=O)OCC,-8.15,-11.95,sngp,mfp,freesolv,minimize,ucb,0,38
CCOC(=O)c1ccccc1,-3.64,-11.95,sngp,mfp,freesolv,minimize,ucb,0,39
C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,-8.42,-11.95,sngp,mfp,freesolv,minimize,ucb,0,40
FC(F)[C@@H](F)Oc1ccccc1,-1.29,-11.95,sngp,mfp,freesolv,minimize,ucb,0,41
CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],-5.66,-11.95,sngp,mfp,freesolv,minimize,ucb,0,42
CCCOC(=O)CCC,-2.28,-11.95,sngp,mfp,freesolv,minimize,ucb,0,43
COC(=O)c1ccc([N+](=O)[O-])cc1,-6.88,-11.95,sngp,mfp,freesolv,minimize,ucb,0,44
C=CC(C)C,1.83,-11.95,sngp,mfp,freesolv,minimize,ucb,0,45
CCOC(OCC)Oc1ccccc1,-5.23,-11.95,sngp,mfp,freesolv,minimize,ucb,0,46
CC(C)c1ccccc1,-0.3,-11.95,sngp,mfp,freesolv,minimize,ucb,0,47
CNC(=O)Oc1cccc2ccccc12,-9.45,-11.95,sngp,mfp,freesolv,minimize,ucb,0,48
CCNc1nc(NC(C)(C)C)nc(SC)n1,-6.68,-11.95,sngp,mfp,freesolv,minimize,ucb,0,49
CN(C)CCC=C1c2ccccc2CCc2ccccc21,-7.43,-11.95,sngp,mfp,freesolv,minimize,ucb,0,50
CCCCC(C)C,2.93,-11.95,sngp,mfp,freesolv,minimize,ucb,0,51
CC[C@H](C)O,-4.62,-11.95,sngp,mfp,freesolv,minimize,ucb,0,52
CC[C@@H](O)C(C)C,-3.88,-11.95,sngp,mfp,freesolv,minimize,ucb,0,53
CCOC(C)OCC,-3.28,-11.95,sngp,mfp,freesolv,minimize,ucb,0,54
CCNc1nc(NC(C)C)nc(SC)n1,-7.65,-11.95,sngp,mfp,freesolv,minimize,ucb,0,55
CNC(=O)Oc1cccc2c1OC(C)(C)C2,-9.61,-11.95,sngp,mfp,freesolv,minimize,ucb,0,56
c1ccc(Cn2ccnc2)cc1,-7.63,-11.95,sngp,mfp,freesolv,minimize,ucb,0,57
CCc1ccccc1,-0.79,-11.95,sngp,mfp,freesolv,minimize,ucb,0,58
CC(C)Cc1cnccn1,-5.04,-11.95,sngp,mfp,freesolv,minimize,ucb,0,59
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,-5.04,-11.95,sngp,mfp,freesolv,minimize,ucb,0,60
O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,-4.23,-11.95,sngp,mfp,freesolv,minimize,ucb,0,61
Cn1c(=O)c2c(ncn2C)n(C)c1=O,-12.64,-12.64,sngp,mfp,freesolv,minimize,ucb,0,62
Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,-3.84,-12.64,sngp,mfp,freesolv,minimize,ucb,0,63
O=c1[nH]cc(C(F)(F)F)c(=O)[nH]1,-15.46,-15.46,sngp,mfp,freesolv,minimize,ucb,0,64
CC[C@H](C)O[N+](=O)[O-],-1.82,-15.46,sngp,mfp,freesolv,minimize,ucb,0,65
CCOP(=S)(OCC)SCSCC,-4.37,-15.46,sngp,mfp,freesolv,minimize,ucb,0,66
C[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-],-4.95,-15.46,sngp,mfp,freesolv,minimize,ucb,0,67
O=Cc1ccccc1O,-4.68,-15.46,sngp,mfp,freesolv,minimize,ucb,0,68
Cc1c[nH]c2ccccc12,-5.88,-15.46,sngp,mfp,freesolv,minimize,ucb,0,69
CC=CCCCC,1.68,-15.46,sngp,mfp,freesolv,minimize,ucb,0,70
CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-2.45,-15.46,sngp,mfp,freesolv,minimize,ucb,0,71
CC(C)[C@@H]1CC[C@@H](C)CC1=O,-2.53,-15.46,sngp,mfp,freesolv,minimize,ucb,0,72
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,-11.53,-15.46,sngp,mfp,freesolv,minimize,ucb,0,73
Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,-9.53,-15.46,sngp,mfp,freesolv,minimize,ucb,0,74
CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],-7.98,-15.46,sngp,mfp,freesolv,minimize,ucb,0,75
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H](Cl)C=C[C@@H]3[C@@]1(Cl)C2(Cl)Cl,-2.55,-15.46,sngp,mfp,freesolv,minimize,ucb,0,76
Oc1ccccc1I,-6.2,-15.46,sngp,mfp,freesolv,minimize,ucb,0,77
CCOP(=O)(OCC)OCC,-7.5,-15.46,sngp,mfp,freesolv,minimize,ucb,0,78
CCCOC(C)=O,-2.79,-15.46,sngp,mfp,freesolv,minimize,ucb,0,79
COc1cccc(O)c1,-7.66,-15.46,sngp,mfp,freesolv,minimize,ucb,0,80
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,-6.48,-15.46,sngp,mfp,freesolv,minimize,ucb,0,81
O=c1[nH]cc(I)c(=O)[nH]1,-18.72,-18.72,sngp,mfp,freesolv,minimize,ucb,0,82
O=c1[nH]cc(Br)c(=O)[nH]1,-18.17,-18.72,sngp,mfp,freesolv,minimize,ucb,0,83
CC(C)Cc1ccccc1,0.16,-18.72,sngp,mfp,freesolv,minimize,ucb,0,84
COc1ccc(C(=O)N(C)C)cc1,-11.01,-18.72,sngp,mfp,freesolv,minimize,ucb,0,85
C=CCCCCC,1.66,-18.72,sngp,mfp,freesolv,minimize,ucb,0,86
Nc1cccc([N+](=O)[O-])c1,-8.84,-18.72,sngp,mfp,freesolv,minimize,ucb,0,87
c1ccc2c(c1)CCC2,-1.46,-18.72,sngp,mfp,freesolv,minimize,ucb,0,88
c1cc2ccc3cccc4ccc(c1)c2c34,-4.52,-18.72,sngp,mfp,freesolv,minimize,ucb,0,89
CN(C)C=O,-7.81,-18.72,sngp,mfp,freesolv,minimize,ucb,0,90
ClC=C(Cl)Cl,-0.44,-18.72,sngp,mfp,freesolv,minimize,ucb,0,91
CCS,-1.14,-18.72,sngp,mfp,freesolv,minimize,ucb,0,92
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,-3.2,-18.72,sngp,mfp,freesolv,minimize,ucb,0,93
CC(F)F,-0.11,-18.72,sngp,mfp,freesolv,minimize,ucb,0,94
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-4.4,-18.72,sngp,mfp,freesolv,minimize,ucb,0,95
Clc1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,-4.38,-18.72,sngp,mfp,freesolv,minimize,ucb,0,96
CN1CCCCC1,-3.88,-18.72,sngp,mfp,freesolv,minimize,ucb,0,97
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-3.04,-18.72,sngp,mfp,freesolv,minimize,ucb,0,98
[O-][S+2]1([O-])CCCC1,-8.61,-18.72,sngp,mfp,freesolv,minimize,ucb,0,99
CCc1cccc(CC)c1N(COC)C(=O)CCl,-8.21,-18.72,sngp,mfp,freesolv,minimize,ucb,0,100
COCC(OC)(OC)OC,-5.73,-18.72,sngp,mfp,freesolv,minimize,ucb,0,101
O=C1[C@@H]2CC=CC[C@H]2C(=O)N1SC(Cl)(Cl)Cl,-9.01,-18.72,sngp,mfp,freesolv,minimize,ucb,0,102
CC(=O)OCCC(C)C,-2.21,-18.72,sngp,mfp,freesolv,minimize,ucb,0,103
O=c1[nH]cc(F)c(=O)[nH]1,-16.92,-18.72,sngp,mfp,freesolv,minimize,ucb,0,104
