ece,ece_CI_bot,ece_CI_top,mce,mce_CI_bot,mce_CI_top,auroc,auroc_CI_bot,auroc_CI_top,R^2,R^2_CI_bot,R^2_CI_top,brier,brier_CI_bot,brier_CI_top,method,feature,split
0.14656753529751484,0.046766350022197756,0.05270515804968667,0.3392120570551358,0.14790351411643182,0.19485613974985116,0.7835511979104067,0.05285067205407412,0.04930579271192914,0.3981245615519946,0.5160100700534967,0.3595482312960049,0.2041081392386947,0.011665096140524578,0.01382657298163914,sngp,mfp,test
0.25184191754207713,0.07000498416278664,0.07056557772944605,0.6383929745321577,0.27239972107120547,0.14844605175504033,0.8316372167066572,0.046803847253121256,0.04082759031635452,0.036750652217054466,0.5632694807761921,0.4060551041866028,0.16762029451869317,0.025224933082423462,0.025057778396579772,sngp,mordred,test
0.24213006567963674,0.07875788864043495,0.08401848221881553,0.5744590793590929,0.22353290364555378,0.2768119636137102,0.8260501061713993,0.048977005404433616,0.045770476902661006,-0.4073901780977946,1.2020149381303322,0.7367860124108172,0.17809553555443206,0.02133043522982253,0.020840159154871557,sngp,graphembed,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sngp,graphnet,test
0.0742774591219269,0.030413265798885647,0.03543025308921367,0.18803938680289012,0.08854991256545873,0.12430719484208091,0.8364207018913071,0.04884769401383171,0.03957408153117292,0.9066346111842589,0.09062567613116901,0.05980799918088375,0.16148789417917322,0.0215309353503991,0.020657122330606847,gp,mfp,test
0.09570760787360272,0.03842202946665674,0.04509704384562713,0.2513868199317857,0.11162247899538946,0.14504221111535948,0.8573251620284106,0.041781752203027156,0.03722915926194492,0.8043809321817613,0.18045713410499686,0.1331004222535731,0.15393907284132324,0.025094311450524265,0.02703129496550588,gp,mordred,test
0.13320032741598878,0.04903220994571926,0.04894928936265594,0.3079481138307073,0.13143178632951807,0.17011464333864185,0.8334553940769103,0.045713117989662155,0.041186489741397936,0.6806400064794873,0.2436619260987175,0.17412571363973472,0.17032178536831574,0.0272005053535517,0.02929590421714351,gp,graphembed,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gp,graphnet,test
0.10469752981262483,0.04083470479483926,0.043367806258056626,0.2538288094780038,0.1135862773613252,0.15979084219059758,0.8270393505959264,0.0478462950074211,0.0447244580404369,0.7334382407705916,0.3109653275391138,0.1678330006627814,0.17342744268221827,0.02563253285195405,0.028403502757810672,bnn,mfp,test
0.09587247099609815,0.0374955952251733,0.04194460641890145,0.24059000595390545,0.10849797830176228,0.12506224934880078,0.8516214602950875,0.04407696685148055,0.04097863190791484,0.7967198780146594,0.21659769029669906,0.1332426293182173,0.15881450174694245,0.024902153387090814,0.025584982526977773,bnn,mordred,test
0.14340626870800804,0.04668408330596717,0.05032355391888352,0.3410633517201368,0.14089005249519268,0.31449040642424186,0.8305556919809826,0.04532553354927071,0.043903886932550096,0.5588400301406616,0.3505150467074406,0.23860095680985416,0.1678878544674283,0.01957594219412062,0.021814792500844865,bnn,graphembed,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bnn,graphnet,test
0.0800596396522478,0.0367196497464067,0.04497095168669765,0.20931162510419404,0.10587293380187852,0.17484837204100528,0.7910332976277589,0.05088947632618612,0.04755037384032379,0.8484525101871836,0.19433149338293887,0.10998072766735212,0.18278651169780896,0.022967158058210896,0.023767144411382723,ngboost,mfp,test
0.15183168101329864,0.05542827331260283,0.052140406550168855,0.4186318376419581,0.1724120660565468,0.14027759558391983,0.8465681689320741,0.04353399641383904,0.03927658696695846,0.44674798085624295,0.3587005183954846,0.30616878606793857,0.16431904373938278,0.025558725752344913,0.029893405250241645,ngboost,mordred,test
0.12483096217234552,0.044670962134266246,0.04911388280757628,0.289939372107986,0.116880386830925,0.19258889092465953,0.8298446147379828,0.04772707655326258,0.0436767814693223,0.6651106420845786,0.30665948963929435,0.19585478253873034,0.17250704148125498,0.02940663713795119,0.03107480901583093,ngboost,graphembed,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ngboost,graphnet,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gnngp,mfp,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gnngp,mordred,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gnngp,graphembed,test
0.22250681249153506,0.061812026689758826,0.06361769031863687,0.4755151919967054,0.14047004368862698,0.11866068319021478,0.8399281181677057,0.045776367238254956,0.04241230301572818,0.009038883815841111,0.6952695526670033,0.5117470872690264,0.18161008155586197,0.027469999801940176,0.031225018234539798,gnngp,graphnet,test
