smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
COc1cccc(-c2cccc(C3(C4CCOCC4)N=C(C)C(N)=N3)c2)c1,0,0,random,mfp,bace,maximize,greedy_binary,0,0
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cnn(CC(C)(C)C)c2)CC1,0,0,random,mfp,bace,maximize,greedy_binary,0,1
COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cccc(N(C)S(C)(=O)=O)c2)c1,1,1,random,mfp,bace,maximize,greedy_binary,0,2
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccccc3)CC[NH2+]2)c1,1,2,random,mfp,bace,maximize,greedy_binary,0,3
COc1ccc(C2(c3csc(N)n3)CCCC2)cc1,0,2,random,mfp,bace,maximize,greedy_binary,0,4
COc1cccc(-c2cccc([C@]3(C)CC(=O)N(C)C(N)=N3)c2)c1,0,2,random,mfp,bace,maximize,greedy_binary,0,5
CCC[C@H]1CN(Cc2ccc(CN3C(=N)N[C@](CCC4CCCCC4)(CC4CCCCC4)C3=O)cc2)C(=O)N1,1,3,random,mfp,bace,maximize,greedy_binary,0,6
C/C=C(\C)c1cccc(C2([NH2+]CC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,0,3,random,mfp,bace,maximize,greedy_binary,0,7
CN1C(=O)C(c2cccc(NC(=O)c3cccn3C)c2)(C2CCCCC2)N=C1N,0,3,random,mfp,bace,maximize,greedy_binary,0,8
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(CC(C)(C)C)c2)CC1,0,3,random,mfp,bace,maximize,greedy_binary,0,9
CC1(C)CN2C(=N1)[C@@](c1ccc(OC(F)(F)F)cc1)(c1cccc(-c3cccnc3F)c1)[NH+]=C2N,0,3,random,mfp,bace,maximize,greedy_binary,0,10
CC(C)(C)Cc1cnc2c(c1)C([NH2+]CC(O)C1Cc3cccc(c3)CCCCn3cc(ccc3=O)C(=O)N1)CC1(CCC1)O2,1,4,random,mfp,bace,maximize,greedy_binary,0,11
Cc1cc2cc(c1)[C@@H](O)[NH2+][C@@H](c1ccccc1)C/C=C/COC[C@@H]([C@H](O)C[NH2+]Cc1cccc(C(C)C)c1)NC2=O,1,5,random,mfp,bace,maximize,greedy_binary,0,12
CC([NH2+]CC(O)C(Cc1ccccc1)NC(=O)c1cccc(N(c2ccc(C#N)cc2)S(C)(=O)=O)c1)C(=O)NC1CCCCC1,0,5,random,mfp,bace,maximize,greedy_binary,0,13
CCc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1NC(C)=O,1,6,random,mfp,bace,maximize,greedy_binary,0,14
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(CO)CC1,1,7,random,mfp,bace,maximize,greedy_binary,0,15
CCOc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,0,7,random,mfp,bace,maximize,greedy_binary,0,16
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(OCC(F)F)c2)N=C1N,1,8,random,mfp,bace,maximize,greedy_binary,0,17
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(S(C)(=O)=O)c2)CCCCC1,0,8,random,mfp,bace,maximize,greedy_binary,0,18
C#CC[NH2+]C[C@@H](O)C(Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)O2,0,8,random,mfp,bace,maximize,greedy_binary,0,19
CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O,0,8,random,mfp,bace,maximize,greedy_binary,0,20
CC(NC(=O)c1cc(COCC([NH3+])(CF)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,0,8,random,mfp,bace,maximize,greedy_binary,0,21
CS(=O)(=O)N(c1ccccc1)c1cc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc(N2CCCC2=O)c1,1,9,random,mfp,bace,maximize,greedy_binary,0,22
Cc1ccc(Nc2cc(-c3ccccc3)ncn2)cc1NS(C)(=O)=O,0,9,random,mfp,bace,maximize,greedy_binary,0,23
CCCOC1C[NH2+]C(C(O)C(Cc2cc(F)cc(F)c2)NC(=O)C(CCc2ccccc2)N2CCC(C(C)C)C2=O)C1,1,10,random,mfp,bace,maximize,greedy_binary,0,24
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/C3CC3)c2)N=C1N,1,11,random,mfp,bace,maximize,greedy_binary,0,25
CC([NH2+]CC(O)C(Cc1ccccc1)NC(=O)c1cccc(N2CCCC2=O)c1)C(=O)NC1CCCCC1,0,11,random,mfp,bace,maximize,greedy_binary,0,26
Nc1ncccc1NCc1cccc(-c2ccc3cc[nH]c3c2)c1,0,11,random,mfp,bace,maximize,greedy_binary,0,27
CN1C(=O)[C@](c2ccccc2)(c2ccc(OC(F)(F)F)cc2)N=C1N,0,11,random,mfp,bace,maximize,greedy_binary,0,28
NC1=[NH+]C(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cncnc3)c2)C2=NCCCN21,1,12,random,mfp,bace,maximize,greedy_binary,0,29
CN1C(=O)C2(CC(C)(C)Oc3ccc(N4CCCCC4)cc32)N=C1N,0,12,random,mfp,bace,maximize,greedy_binary,0,30
CCCOCc1cccc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)C)c3)C2O)c1,0,12,random,mfp,bace,maximize,greedy_binary,0,31
COC[C@@H](Oc1cc(C[C@@H]2CS(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,1,13,random,mfp,bace,maximize,greedy_binary,0,32
CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,1,14,random,mfp,bace,maximize,greedy_binary,0,33
Nc1cccc(Cn2c(-c3ccc(Nc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,0,14,random,mfp,bace,maximize,greedy_binary,0,34
CCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,0,14,random,mfp,bace,maximize,greedy_binary,0,35
COc1ccc(C2(c3ccc(F)c(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1C,1,15,random,mfp,bace,maximize,greedy_binary,0,36
CCCCN(C)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c2cc(C#N)ccc21,1,16,random,mfp,bace,maximize,greedy_binary,0,37
CCn1c(=O)[nH]c2c(N3CCCC3=O)cc(C(=O)NC(Cc3ccccc3)C(O)C[NH2+]Cc3cccc(OC)c3)cc21,0,16,random,mfp,bace,maximize,greedy_binary,0,38
NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2cccc(F)c21,0,16,random,mfp,bace,maximize,greedy_binary,0,39
COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N/OCC(C)C)cc(N(c3ccccc3)S(C)(=O)=O)c2)c1,0,16,random,mfp,bace,maximize,greedy_binary,0,40
CN1C(=O)C2(CC(C)(C)Oc3ccc(C4CCCCC4)cc32)N=C1N,0,16,random,mfp,bace,maximize,greedy_binary,0,41
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)[C@H](O)C[NH2+]CC4CCOCC4)cc13)OS(=O)(=O)CC2,1,17,random,mfp,bace,maximize,greedy_binary,0,42
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C)cc13)N(C)S(=O)(=O)CC2,1,18,random,mfp,bace,maximize,greedy_binary,0,43
CCn1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,1,19,random,mfp,bace,maximize,greedy_binary,0,44
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C,1,20,random,mfp,bace,maximize,greedy_binary,0,45
