smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
NC1=N[C@@]2(c3cccc(-c4cncc(Cl)c4)c3)CCCC[C@H]2O1,0,0,ngboost,mfp,bace,maximize,greedy_binary,0,0
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2sccc2Br)C(=O)[O-])=N1,0,0,ngboost,mfp,bace,maximize,greedy_binary,0,1
Cc1cc2cc(c1)C(=O)N[C@H](c1ccccc1)C/C=C/COCC(C(O)C[NH2+]Cc1cccc(C(C)C)c1)NC2=O,0,0,ngboost,mfp,bace,maximize,greedy_binary,0,2
COC[C@@H](Oc1cc(C[C@@H]2CS(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,1,1,ngboost,mfp,bace,maximize,greedy_binary,0,3
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCOC(N)=N1,0,1,ngboost,mfp,bace,maximize,greedy_binary,0,4
Cc1ccccc1-c1ccc(C2CC2c2cc(=O)n(C)c(N)n2)cc1,0,1,ngboost,mfp,bace,maximize,greedy_binary,0,5
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)CS2)cc1,0,1,ngboost,mfp,bace,maximize,greedy_binary,0,6
Cn1c(N)nc(C2CC2c2ccc(-c3cccs3)cc2)cc1=O,0,1,ngboost,mfp,bace,maximize,greedy_binary,0,7
CN1C(=O)CC(C)(C2CC2c2cccc(-c3cccnc3)c2)N=C1N,0,1,ngboost,mfp,bace,maximize,greedy_binary,0,8
COC(=O)[C@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C,1,2,ngboost,mfp,bace,maximize,greedy_binary,0,9
CC(=O)NC(Cc1ccc(F)c(C)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,1,3,ngboost,mfp,bace,maximize,greedy_binary,0,10
CCn1cc2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)(O)C[NH2+]C4CCOCC4)cc31)N(C)S(=O)(=O)CC2,1,4,ngboost,mfp,bace,maximize,greedy_binary,0,11
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCCF)c2)N=C1N,0,4,ngboost,mfp,bace,maximize,greedy_binary,0,12
CCCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c2cc(F)ccc21,1,5,ngboost,mfp,bace,maximize,greedy_binary,0,13
COC(CNc1ccccc1)CC(O)C(COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,0,5,ngboost,mfp,bace,maximize,greedy_binary,0,14
CCC[C@@H]1C(C(=O)NOCc2ccccc2)=C(C)N(S(C)(=O)=O)C(C)=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+]C1CC1,0,5,ngboost,mfp,bace,maximize,greedy_binary,0,15
CCn1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,1,6,ngboost,mfp,bace,maximize,greedy_binary,0,16
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccccc2)c2n[nH]c(=O)[nH]2)=N1,0,6,ngboost,mfp,bace,maximize,greedy_binary,0,17
NC1=NC(c2ccnc(C(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,1,7,ngboost,mfp,bace,maximize,greedy_binary,0,18
CCC(C)C1(NC(C)=O)CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2Cc3cccc(OC)c3C[NH2+]2)C1=O,0,7,ngboost,mfp,bace,maximize,greedy_binary,0,19
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cc(C)cc(C(C)(C)C)c2)CCCCC1,0,7,ngboost,mfp,bace,maximize,greedy_binary,0,20
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3nc(C)sc32)cc1,0,7,ngboost,mfp,bace,maximize,greedy_binary,0,21
NC1=NC(c2ccccc2)(C2CCCCC2)C(=O)N1Cc1cc(F)cc(F)c1,0,7,ngboost,mfp,bace,maximize,greedy_binary,0,22
CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc([N+](=O)[O-])cc1,0,7,ngboost,mfp,bace,maximize,greedy_binary,0,23
