smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
CCn1ccc2c(N3CCCC3=O)cc(C(=O)NC(Cc3ccccc3)C(O)C[NH2+]Cc3cccc(C(F)(F)F)c3)cc21,1,1,sngp,mordred,bace,maximize,greedy_binary,0,0
NC1=[NH+][C@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCCCN21,0,1,sngp,mordred,bace,maximize,greedy_binary,0,1
CCCCNC(=O)NCc1ccc(CN2C(=N)NC(CCC3CCCCC3)(CC(C)C)C2=O)cc1,0,1,sngp,mordred,bace,maximize,greedy_binary,0,2
CCC[C@H]1C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNc2cccc(OC)c2)=CN(CC(=O)OC(C)C)C=C1C(=O)OC(C)(C)C,0,1,sngp,mordred,bace,maximize,greedy_binary,0,3
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C4CCOCC4)cc13)N(C(C)C)S(=O)(=O)CC2,1,2,sngp,mordred,bace,maximize,greedy_binary,0,4
COc1cccc(C[NH2+]C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)C2=CN(CC(=O)OC(C)C)C(C)=C(C(C)=O)[C@H]2C)c1,0,2,sngp,mordred,bace,maximize,greedy_binary,0,5
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(F)c4)cc32)N=C1N,1,3,sngp,mordred,bace,maximize,greedy_binary,0,6
C#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,0,3,sngp,mordred,bace,maximize,greedy_binary,0,7
COc1cc(F)cc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,1,4,sngp,mordred,bace,maximize,greedy_binary,0,8
CN1C(=O)C(c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)OCO3)N=C1N,0,4,sngp,mordred,bace,maximize,greedy_binary,0,9
