smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CC[NH2+]CC1,0,0,gnngp,graphnet,bace,maximize,greedy_binary,0,0
Cc1ccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)s1,0,0,gnngp,graphnet,bace,maximize,greedy_binary,0,1
CS(=O)(=O)N(c1ccccc1)c1ccnc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)c1,0,0,gnngp,graphnet,bace,maximize,greedy_binary,0,2
CCCN(CCC)C(=O)c1cc(CC(C)O)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,1,1,gnngp,graphnet,bace,maximize,greedy_binary,0,3
Nc1nc2cc(Cl)ccc2[nH]1,0,1,gnngp,graphnet,bace,maximize,greedy_binary,0,4
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccsc2Br)C(=O)[O-])=N1,0,1,gnngp,graphnet,bace,maximize,greedy_binary,0,5
COc1cccc(-c2cccc(C34CCOCC3OC(N)=N4)c2)c1,0,1,gnngp,graphnet,bace,maximize,greedy_binary,0,6
CC([NH2+]CC(O)C(Cc1ccccc1)NC(=O)c1cccc(NS(=O)(=O)Cc2ccccc2)c1)C(=O)NC1CCCCC1,0,1,gnngp,graphnet,bace,maximize,greedy_binary,0,7
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCCC1,0,1,gnngp,graphnet,bace,maximize,greedy_binary,0,8
C[NH2+]C(CO)(COC(=O)c1cc(C(=O)NC(C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)Cc1ccccc1,0,1,gnngp,graphnet,bace,maximize,greedy_binary,0,9
CN1C(=O)[C@@](c2ccc(OC(F)(F)F)cc2)(c2ccc(F)c(-c3cncnc3)c2)N=C1N,1,2,gnngp,graphnet,bace,maximize,greedy_binary,0,10
CCOc1cc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1,1,3,gnngp,graphnet,bace,maximize,greedy_binary,0,11
C#CCOc1cnc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OCC3(F)F)c2)cn1,1,4,gnngp,graphnet,bace,maximize,greedy_binary,0,12
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(=O)CC1,0,4,gnngp,graphnet,bace,maximize,greedy_binary,0,13
CC(C)(C)Cc1cnc2c(c1)C([NH2+]CC(O)C(Cc1ccc3c(c1)OCO3)NC(=O)c1cccnc1)CC1(CCC1)O2,1,5,gnngp,graphnet,bace,maximize,greedy_binary,0,14
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C3COCCO3)c2)CC1,0,5,gnngp,graphnet,bace,maximize,greedy_binary,0,15
CCOc1cccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)c1,0,5,gnngp,graphnet,bace,maximize,greedy_binary,0,16
CN1C(=O)CC(C)(C2CC2c2cccc(-c3ccccc3)c2)N=C1N,0,5,gnngp,graphnet,bace,maximize,greedy_binary,0,17
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(C#CC3CC3)c2)N=C1N,1,6,gnngp,graphnet,bace,maximize,greedy_binary,0,18
NC1=NC(c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCC(F)(F)CN12,1,7,gnngp,graphnet,bace,maximize,greedy_binary,0,19
CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N,1,8,gnngp,graphnet,bace,maximize,greedy_binary,0,20
Cc1cc2cc(n1)NCCCCOc1cccc(c1)CC(C(O)C[NH2+]Cc1cccc(C(C)C)c1)NC2=O,1,9,gnngp,graphnet,bace,maximize,greedy_binary,0,21
COC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H]1C[C@H](C(=O)N[C@H](C)C2CCCCC2)C[C@@H](NS(C)(=O)=O)C1,0,9,gnngp,graphnet,bace,maximize,greedy_binary,0,22
CC#Cc1cncc(-c2cccc([C@]3(C4CC4)N=C(C)C(N)=[NH+]3)c2)c1,1,10,gnngp,graphnet,bace,maximize,greedy_binary,0,23
CC(C)OC(=O)CN1C=C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)[C@H](C)C(C(=O)OC(C)(C)C)=C1,0,10,gnngp,graphnet,bace,maximize,greedy_binary,0,24
COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cccc(OC(F)(F)F)c3)ccc1O2,0,10,gnngp,graphnet,bace,maximize,greedy_binary,0,25
COCC(=O)NC(Cc1cccc(-c2ncco2)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,1,11,gnngp,graphnet,bace,maximize,greedy_binary,0,26
CCC(C)(C)c1cccc(C2([NH2+]CC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,0,11,gnngp,graphnet,bace,maximize,greedy_binary,0,27
CC1=C(C(=O)NOCc2ccccc2)[C@H](C)C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)=C(C)N1S(C)(=O)=O,0,11,gnngp,graphnet,bace,maximize,greedy_binary,0,28
CCCC#Cc1cc([C@@]2(c3ccc(OC(F)F)c(C)c3)N=C(N)N(C)C2=O)ccc1F,1,12,gnngp,graphnet,bace,maximize,greedy_binary,0,29
CC1CC2(CC[NH+]1Cc1ccc3[nH]ccc3c1)CN(C)S(=O)(=O)N2c1cccc(F)c1,0,12,gnngp,graphnet,bace,maximize,greedy_binary,0,30
CCc1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc(C)n1,0,12,gnngp,graphnet,bace,maximize,greedy_binary,0,31
C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1,1,13,gnngp,graphnet,bace,maximize,greedy_binary,0,32
COCC(=O)NC(Cc1cccc(-c2cncs2)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,1,14,gnngp,graphnet,bace,maximize,greedy_binary,0,33
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(S(C)(=O)=O)CC1,0,14,gnngp,graphnet,bace,maximize,greedy_binary,0,34
CN1C(=O)C(c2ccncc2)(c2cccc(-c3cccc(C(F)(F)F)c3)c2)N=C1N,0,14,gnngp,graphnet,bace,maximize,greedy_binary,0,35
