smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
C[N+](C)([O-])CC/C=C1/c2ccccc2C=Cc2c(Cl)cccc21,1,1,sngp,mordred,bbbp,maximize,greedy_binary,0,0
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1,2,sngp,mordred,bbbp,maximize,greedy_binary,0,1
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,1,3,sngp,mordred,bbbp,maximize,greedy_binary,0,2
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1,4,sngp,mordred,bbbp,maximize,greedy_binary,0,3
CCC1(CC)C(=O)NC(=O)NC1=O,1,5,sngp,mordred,bbbp,maximize,greedy_binary,0,4
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1,6,sngp,mordred,bbbp,maximize,greedy_binary,0,5
NC(=O)c1ccccc1O,1,7,sngp,mordred,bbbp,maximize,greedy_binary,0,6
CCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1,1,8,sngp,mordred,bbbp,maximize,greedy_binary,0,7
CNC(=O)O[C@H]1OC(=O)[C@]2(C)[C@@H]3C=C[C@@H](C3)[C@H]12,1,9,sngp,mordred,bbbp,maximize,greedy_binary,0,8
CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,0,9,sngp,mordred,bbbp,maximize,greedy_binary,0,9
CN(C)CCN(Cc1cccs1)c1ccccn1,1,10,sngp,mordred,bbbp,maximize,greedy_binary,0,10
CCNC1C2CCC(C2)C1c1ccccc1,1,11,sngp,mordred,bbbp,maximize,greedy_binary,0,11
CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,0,11,sngp,mordred,bbbp,maximize,greedy_binary,0,12
CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@@H]1CC,1,12,sngp,mordred,bbbp,maximize,greedy_binary,0,13
CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,1,13,sngp,mordred,bbbp,maximize,greedy_binary,0,14
Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,1,14,sngp,mordred,bbbp,maximize,greedy_binary,0,15
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,14,sngp,mordred,bbbp,maximize,greedy_binary,0,16
CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,1,15,sngp,mordred,bbbp,maximize,greedy_binary,0,17
