smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,0,gnngp,graphnet,bbbp,maximize,greedy_binary,0,0
C=COCC(F)(F)F,1,1,gnngp,graphnet,bbbp,maximize,greedy_binary,0,1
COc1ccc2c(c1)/C(=C/CCN(C)C)c1ccccc1O2,1,2,gnngp,graphnet,bbbp,maximize,greedy_binary,0,2
NC1CCCC1c1ccccc1,1,3,gnngp,graphnet,bbbp,maximize,greedy_binary,0,3
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,0,3,gnngp,graphnet,bbbp,maximize,greedy_binary,0,4
NNc1nncc2ccccc12,0,3,gnngp,graphnet,bbbp,maximize,greedy_binary,0,5
C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,4,gnngp,graphnet,bbbp,maximize,greedy_binary,0,6
CN(C)CC(Oc1ccccc1)Oc1ccccc1,1,5,gnngp,graphnet,bbbp,maximize,greedy_binary,0,7
CN1Cc2c(N)cccc2C(c2ccccc2)C1,1,6,gnngp,graphnet,bbbp,maximize,greedy_binary,0,8
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,1,7,gnngp,graphnet,bbbp,maximize,greedy_binary,0,9
CN1[C@H]2CC[C@@H]1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,1,8,gnngp,graphnet,bbbp,maximize,greedy_binary,0,10
OC(Br)(Br)CBr,1,9,gnngp,graphnet,bbbp,maximize,greedy_binary,0,11
BrC(Br)Br,1,10,gnngp,graphnet,bbbp,maximize,greedy_binary,0,12
CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1,1,11,gnngp,graphnet,bbbp,maximize,greedy_binary,0,13
Cc1cccc2c1Oc1ccccc1C1(O)CCNCC21,1,12,gnngp,graphnet,bbbp,maximize,greedy_binary,0,14
CCCCOC(=O)C(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1,13,gnngp,graphnet,bbbp,maximize,greedy_binary,0,15
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,1,14,gnngp,graphnet,bbbp,maximize,greedy_binary,0,16
O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=NC1O,1,15,gnngp,graphnet,bbbp,maximize,greedy_binary,0,17
CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC,1,16,gnngp,graphnet,bbbp,maximize,greedy_binary,0,18
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1,17,gnngp,graphnet,bbbp,maximize,greedy_binary,0,19
CC(C)=O,1,18,gnngp,graphnet,bbbp,maximize,greedy_binary,0,20
