smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
C=CC[C@H](N)c1ccccc1-c1noc2ccccc12,1,1,random,mfp,bbbp,maximize,greedy_binary,0,0
OCc1ccccc1,1,2,random,mfp,bbbp,maximize,greedy_binary,0,1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,1,3,random,mfp,bbbp,maximize,greedy_binary,0,2
Cc1ccccc1N1CCN(CCCOc2ccccn2)CC1,1,4,random,mfp,bbbp,maximize,greedy_binary,0,3
CC[C@H](NC(=O)c1c(OCCNC(=O)Cc2ccccn2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,4,random,mfp,bbbp,maximize,greedy_binary,0,4
O=C1CCNc2ccc(Cl)cc2N1c1ccccc1,1,5,random,mfp,bbbp,maximize,greedy_binary,0,5
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,5,random,mfp,bbbp,maximize,greedy_binary,0,6
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,6,random,mfp,bbbp,maximize,greedy_binary,0,7
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,7,random,mfp,bbbp,maximize,greedy_binary,0,8
CN1c2cc(F)ccc2C(c2ccccc2)=NCC1CNC(=O)c1ccoc1,1,8,random,mfp,bbbp,maximize,greedy_binary,0,9
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,0,8,random,mfp,bbbp,maximize,greedy_binary,0,10
NC(=O)CN1CC(O)CC1=O,1,9,random,mfp,bbbp,maximize,greedy_binary,0,11
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,1,10,random,mfp,bbbp,maximize,greedy_binary,0,12
OC1(c2cccc(Cl)c2)C2=NCCCN2c2ccccc21,1,11,random,mfp,bbbp,maximize,greedy_binary,0,13
Cc1cccc(O[C@H]2CCNC[C@H]2O)c1C,1,12,random,mfp,bbbp,maximize,greedy_binary,0,14
CN1CCN(CCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)C1=O,1,13,random,mfp,bbbp,maximize,greedy_binary,0,15
CN1Cc2c(N)cccc2C(c2ccccc2)C1,1,14,random,mfp,bbbp,maximize,greedy_binary,0,16
Cc1cc(Br)cc(C(N)=O)c1O,1,15,random,mfp,bbbp,maximize,greedy_binary,0,17
CCCCOCC(CN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,1,16,random,mfp,bbbp,maximize,greedy_binary,0,18
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,16,random,mfp,bbbp,maximize,greedy_binary,0,19
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0,16,random,mfp,bbbp,maximize,greedy_binary,0,20
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,1,17,random,mfp,bbbp,maximize,greedy_binary,0,21
O=C1CCC(N2C(=O)C3C4CCC(C4)C3C2=O)C(=O)N1,1,18,random,mfp,bbbp,maximize,greedy_binary,0,22
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,1,19,random,mfp,bbbp,maximize,greedy_binary,0,23
CCNCC(O)c1cccc(O)c1,0,19,random,mfp,bbbp,maximize,greedy_binary,0,24
CC[C@H](NC(=O)c1c(OCCCN(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1,20,random,mfp,bbbp,maximize,greedy_binary,0,25
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0,20,random,mfp,bbbp,maximize,greedy_binary,0,26
CCCCN/C(=C1/C=C(Cl)C=CC1=O)c1ccccc1Cl,1,21,random,mfp,bbbp,maximize,greedy_binary,0,27
