smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
CC(C)=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1,1,nn,mfp,bbbp,maximize,greedy_binary,0,0
CC(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,1,2,nn,mfp,bbbp,maximize,greedy_binary,0,1
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,2,nn,mfp,bbbp,maximize,greedy_binary,0,2
Nc1c2c(nc3ccccc13)CCCC2,1,3,nn,mfp,bbbp,maximize,greedy_binary,0,3
CCO,1,4,nn,mfp,bbbp,maximize,greedy_binary,0,4
CN(C)CCOC(c1ccccc1)c1ccccc1C(C)(C)C,1,5,nn,mfp,bbbp,maximize,greedy_binary,0,5
COc1cc2c(cc1OC)S(=O)(=O)OC(C(=O)NC(C)CC(C)(C)N(C)C)C2,1,6,nn,mfp,bbbp,maximize,greedy_binary,0,6
CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,1,7,nn,mfp,bbbp,maximize,greedy_binary,0,7
CC(=O)Nc1cccc(-c2csc(N=C(N)N)n2)c1,0,7,nn,mfp,bbbp,maximize,greedy_binary,0,8
O=C(O)c1ccccc1O,0,7,nn,mfp,bbbp,maximize,greedy_binary,0,9
CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,1,8,nn,mfp,bbbp,maximize,greedy_binary,0,10
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,1,9,nn,mfp,bbbp,maximize,greedy_binary,0,11
CC(=O)OCC(=O)[C@@]1(OC(=O)C(C)C)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,10,nn,mfp,bbbp,maximize,greedy_binary,0,12
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,1,11,nn,mfp,bbbp,maximize,greedy_binary,0,13
CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,1,12,nn,mfp,bbbp,maximize,greedy_binary,0,14
CC(C)=O,1,13,nn,mfp,bbbp,maximize,greedy_binary,0,15
COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(=CNN2CCN(C)CC2)C(=C4O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0,13,nn,mfp,bbbp,maximize,greedy_binary,0,16
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,1,14,nn,mfp,bbbp,maximize,greedy_binary,0,17
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1,0,14,nn,mfp,bbbp,maximize,greedy_binary,0,18
Oc1ccc2c(c1)C13CCN(CC4CC4)C(C2)C1CCOC3,1,15,nn,mfp,bbbp,maximize,greedy_binary,0,19
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,0,15,nn,mfp,bbbp,maximize,greedy_binary,0,20
O=C1CNC(c2ccccc2)=c2c3c(sc2=N1)CCCC3,1,16,nn,mfp,bbbp,maximize,greedy_binary,0,21
CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,17,nn,mfp,bbbp,maximize,greedy_binary,0,22
CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1,18,nn,mfp,bbbp,maximize,greedy_binary,0,23
CC[C@H](NC(=O)c1c(OCCNC(=O)Cc2ccccn2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,18,nn,mfp,bbbp,maximize,greedy_binary,0,24
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,1,19,nn,mfp,bbbp,maximize,greedy_binary,0,25
Cc1cccc(Cc2cnc[nH]2)c1C,1,20,nn,mfp,bbbp,maximize,greedy_binary,0,26
OC(O)C(Cl)(Cl)Cl,1,21,nn,mfp,bbbp,maximize,greedy_binary,0,27
