smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
O=C1CCNc2ccc(Cl)cc2N1c1ccccc1,1,1,bnn,mordred,bbbp,maximize,greedy_binary,0,0
CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl,1,2,bnn,mordred,bbbp,maximize,greedy_binary,0,1
CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1,3,bnn,mordred,bbbp,maximize,greedy_binary,0,2
C[C@]12C[C@H](O)[C@H]3[C@@H](C=C(Cl)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1,4,bnn,mordred,bbbp,maximize,greedy_binary,0,3
CCC(Br)(C(N)=O)C(C)C,1,5,bnn,mordred,bbbp,maximize,greedy_binary,0,4
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,1,6,bnn,mordred,bbbp,maximize,greedy_binary,0,5
OC[C@@H](O)[C@H]1OC2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,1,7,bnn,mordred,bbbp,maximize,greedy_binary,0,6
Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCN(C)C[C@@H]21,1,8,bnn,mordred,bbbp,maximize,greedy_binary,0,7
C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,0,8,bnn,mordred,bbbp,maximize,greedy_binary,0,8
Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,1,9,bnn,mordred,bbbp,maximize,greedy_binary,0,9
CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1,10,bnn,mordred,bbbp,maximize,greedy_binary,0,10
Cc1nc2n(n1)C(N1CCN(C)CC1)=Nc1ccccc1C2,1,11,bnn,mordred,bbbp,maximize,greedy_binary,0,11
CCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1,1,12,bnn,mordred,bbbp,maximize,greedy_binary,0,12
CN1C(=O)CN=C(C2=CCCCC2)c2cc([N+](=O)[O-])ccc21,1,13,bnn,mordred,bbbp,maximize,greedy_binary,0,13
CCC1(O)CCN2CCc3ccc(C)cc3C2C1,1,14,bnn,mordred,bbbp,maximize,greedy_binary,0,14
FC(F)(F)C(Cl)Br,1,15,bnn,mordred,bbbp,maximize,greedy_binary,0,15
O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,1,16,bnn,mordred,bbbp,maximize,greedy_binary,0,16
O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,1,17,bnn,mordred,bbbp,maximize,greedy_binary,0,17
Cc1ccc(Cc2cnc(NCCSCc3ccc(C(C)(C)N)o3)[nH]c2=O)cn1,0,17,bnn,mordred,bbbp,maximize,greedy_binary,0,18
CNCC(O)c1ccc(O)c(O)c1,0,17,bnn,mordred,bbbp,maximize,greedy_binary,0,19
CC(C)NNC(=O)COc1ccc(Cl)cc1,1,18,bnn,mordred,bbbp,maximize,greedy_binary,0,20
O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,1,19,bnn,mordred,bbbp,maximize,greedy_binary,0,21
CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,1,20,bnn,mordred,bbbp,maximize,greedy_binary,0,22
CN(C)CCC1(C)OCCC2=C1c1ccccc1C2,1,21,bnn,mordred,bbbp,maximize,greedy_binary,0,23
CN(CCN(C)CN/C(O)=C1\C(=O)[C@@H](N(C)C)[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C1=O)CN/C(O)=C1\C(=O)[C@@H](N(C)C)[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C1=O,0,21,bnn,mordred,bbbp,maximize,greedy_binary,0,24
CC1(C)S[C@@H]2[C@H](NC(=O)C34C[C@@H]5C[C@@H](CC(N)(C5)C3)C4)C(=O)N2[C@H]1C(=O)O,0,21,bnn,mordred,bbbp,maximize,greedy_binary,0,25
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,1,22,bnn,mordred,bbbp,maximize,greedy_binary,0,26
CC(C)CCNCC1COc2ccccc2O1,1,23,bnn,mordred,bbbp,maximize,greedy_binary,0,27
CC(=O)N1CCN(C(=O)Cc2cccc([N+](=O)[O-])c2)[C@@H](CN2CC[C@H](O)C2)C1,0,23,bnn,mordred,bbbp,maximize,greedy_binary,0,28
O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1,24,bnn,mordred,bbbp,maximize,greedy_binary,0,29
O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,1,25,bnn,mordred,bbbp,maximize,greedy_binary,0,30
Fc1cccc(Br)c1NC1=NCCN1,1,26,bnn,mordred,bbbp,maximize,greedy_binary,0,31
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)/C(=C/NN2CCN(C3CCCC3)CC2)C(=C4O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0,26,bnn,mordred,bbbp,maximize,greedy_binary,0,32
CC(CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1,27,bnn,mordred,bbbp,maximize,greedy_binary,0,33
O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1,28,bnn,mordred,bbbp,maximize,greedy_binary,0,34
NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,0,28,bnn,mordred,bbbp,maximize,greedy_binary,0,35
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,1,29,bnn,mordred,bbbp,maximize,greedy_binary,0,36
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,0,29,bnn,mordred,bbbp,maximize,greedy_binary,0,37
CCCC(C)(COC(N)=O)COC(N)=O,1,30,bnn,mordred,bbbp,maximize,greedy_binary,0,38
CNCCC=C1c2ccccc2C2CC2c2ccccc21,1,31,bnn,mordred,bbbp,maximize,greedy_binary,0,39
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C,0,31,bnn,mordred,bbbp,maximize,greedy_binary,0,40
C/C(=C/CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,1,32,bnn,mordred,bbbp,maximize,greedy_binary,0,41
CN(C)CCN1C(=O)CC(c2ccccc2)Sc2ccccc21,1,33,bnn,mordred,bbbp,maximize,greedy_binary,0,42
CN(C)CCCN1c2ccccc2Sc2cccnc21,1,34,bnn,mordred,bbbp,maximize,greedy_binary,0,43
NC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,1,35,bnn,mordred,bbbp,maximize,greedy_binary,0,44
CC(=O)Nc1nnc(S(N)(=O)=O)s1,1,36,bnn,mordred,bbbp,maximize,greedy_binary,0,45
CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,0,36,bnn,mordred,bbbp,maximize,greedy_binary,0,46
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,1,37,bnn,mordred,bbbp,maximize,greedy_binary,0,47
COc1ccccc1OCC(O)COC(N)=O,1,38,bnn,mordred,bbbp,maximize,greedy_binary,0,48
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1,39,bnn,mordred,bbbp,maximize,greedy_binary,0,49
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,0,39,bnn,mordred,bbbp,maximize,greedy_binary,0,50
COc1cc2c(cc1OC)S(=O)(=O)OC(C(=O)NC(C)CC(C)(C)N(C)C)C2,1,40,bnn,mordred,bbbp,maximize,greedy_binary,0,51
CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,1,41,bnn,mordred,bbbp,maximize,greedy_binary,0,52
CCCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,42,bnn,mordred,bbbp,maximize,greedy_binary,0,53
CN(C)Cc1ccc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)o1,1,43,bnn,mordred,bbbp,maximize,greedy_binary,0,54
CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,44,bnn,mordred,bbbp,maximize,greedy_binary,0,55
CN=C(NC#N)NCCSCc1nc[nH]c1C,0,44,bnn,mordred,bbbp,maximize,greedy_binary,0,56
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1,45,bnn,mordred,bbbp,maximize,greedy_binary,0,57
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0,45,bnn,mordred,bbbp,maximize,greedy_binary,0,58
CN(C)C1C(=O)/C(=C(/O)NCN2CCN(C(=N)N=C(N)N)CC2)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,0,45,bnn,mordred,bbbp,maximize,greedy_binary,0,59
CCC(=O)O[C@]1(C(=O)SCCl)[C@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,46,bnn,mordred,bbbp,maximize,greedy_binary,0,60
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0,46,bnn,mordred,bbbp,maximize,greedy_binary,0,61
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,0,46,bnn,mordred,bbbp,maximize,greedy_binary,0,62
CCC(=O)O[C@]1(C(=O)COC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,47,bnn,mordred,bbbp,maximize,greedy_binary,0,63
CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,1,48,bnn,mordred,bbbp,maximize,greedy_binary,0,64
CNCCON=c1c2ccccc2ccc2ccccc12,1,49,bnn,mordred,bbbp,maximize,greedy_binary,0,65
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,1,50,bnn,mordred,bbbp,maximize,greedy_binary,0,66
