smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
NC(=O)c1ccc([N+](=O)[O-])cc1Cl,1,1,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,0
O=C(O)C1CC=CCC1C(=O)O,0,1,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,1
Oc1ccccc1O,1,2,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,2
C=CC(=O)O,1,3,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,3
Oc1ccncc1,1,4,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,4
Cc1ccccc1N=C(N)Nc1ccccc1C,0,4,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,5
COc1c2occc2cc2ccc(=O)oc12,0,4,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,6
CC(=O)C=C(C)C,1,5,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,7
c1c[nH]cn1,1,6,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,8
N#CCCNCCC#N,0,6,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,9
COC(C)(C)C,0,6,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,10
C=CC(N)=O,1,7,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,11
O=[N+]([O-])c1ccc(CCl)cc1,0,7,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,12
CNC(=O)Oc1c(C(C)(C)C)cc(C)cc1C(C)(C)C,0,7,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,13
c1ccc2c(c1)Sc1ccccc1S2,0,7,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,14
C=CCc1ccc(OC)c(OC)c1,1,8,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,15
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,0,8,sngp,mfp,opera_RBioDeg,maximize,greedy_binary,0,16
