smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,1,1,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,0
CC(C)c1ccc(C(C)C)cc1,0,1,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,1
CN(C)CCCN(CCCN(C)C)CCCN(C)C,0,1,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,2
Cc1ccc(C#N)c(=O)[nH]1,1,2,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,3
c1ccc(Nc2ccc3ccccc3c2)cc1,0,2,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,4
CS(C)=O,0,2,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,5
COc1cc(C=O)cc(OC)c1O,1,3,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,6
Cc1ccc(O)cc1Cl,0,3,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,7
CCCCOP(=O)(O)OCCCC,0,3,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,8
CC(=O)Oc1cccc2cc3cccc(OC(C)=O)c3c(OC(C)=O)c12,0,3,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,9
O=C(O)c1cc2ccccc2cc1O,0,3,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,10
O=C(O)c1ccccc1O,1,4,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,11
N=C(Nc1ccccc1)Nc1ccccc1,0,4,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,12
C=CC(N)=O,1,5,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,13
N=C(N)NCCC[C@H](N)C(=O)O,1,6,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,14
CC1OC(C)OC(C)OC(C)O1,0,6,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,15
Cc1cccc(C(=O)O)c1O,0,6,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,16
CCCCCCCCCCCCCCCCC,1,7,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,17
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1,8,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,18
CC12CCC(CC1=O)C2(C)C,1,9,bnn,mfp,opera_RBioDeg,maximize,greedy_binary,0,19
