smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
CCCCCCCCCCCCCCCC(=O)O,1,1,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,0
O=C(Oc1cccc2cccnc12)c1ccccc1,1,2,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,1
CC(O)C(C)O,1,3,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,2
BrC=Cc1ccccc1,0,3,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,3
CC1=CC2CC1C1C(=O)OC(=O)C21,0,3,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,4
O=C(c1ccccc1)c1ccc(O)cc1O,0,3,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,5
CCCCCCCCCCN,1,4,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,6
Oc1cc(Cl)c(Br)cc1Cl,0,4,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,7
CN(C)C(=S)SSC(=S)N(C)C,1,5,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,8
CC(=O)CC(=O)Nc1ccccc1,1,6,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,9
Clc1ccc(C(Cl)c2ccccc2)cc1,0,6,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,10
Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,0,6,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,11
CN(C)CCOCCN(C)C,0,6,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,12
C=COC(=O)CCl,1,7,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,13
CCCCCC[Si](Cl)(CCCCCC)CCCCCC,0,7,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,14
COCCl,1,8,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,15
CC(C)(C)c1ccc(O)cc1,0,8,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,16
Cn1cccc1,1,9,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,17
CCCCCCCCC=CCCCCCCCC(=O)OCCS(=O)(=O)O[Na],1,10,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,18
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,1,11,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,19
O=[N+]([O-])c1ccc(S(=O)(=O)O)cc1,0,11,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,20
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,0,11,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,21
CC(C)(c1ccccc1)c1ccc(O)cc1,0,11,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,22
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0,11,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,23
CCCCCCCCC(C)=O,1,12,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,24
CC=C1CC2C=CC1C2,0,12,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,25
COCC(C)O,1,13,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,26
N=C(N)N[N+](=O)[O-],0,13,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,27
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0,13,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,28
C=CCOC1=NS(=O)(=O)c2ccccc21,0,13,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,29
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0,13,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,30
COCCOCCOC,0,13,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,31
O=CC=O,1,14,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,32
c1ccc2c(c1)CCCC2,0,14,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,33
CCCCC1CCC(OC(=O)C2CCC(CCCC)CC2)CC1,1,15,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,34
CCCCOC(=O)CC(C)=O,1,16,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,35
CCOC(N)=O,0,16,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,36
CC(C)(OO)c1ccccc1,0,16,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,37
ClC1CCCCC1,0,16,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,38
C=C(Br)c1ccccc1,0,16,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,39
Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,0,16,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,40
N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,0,16,random,mfp,opera_RBioDeg,maximize,greedy_binary,0,41
