smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
CCSC(=O)N(CC(C)C)CC(C)C,-3.68,-3.68,nn,mfp,delaney,minimize,ucb,0,0
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,-5.47,-5.47,nn,mfp,delaney,minimize,ucb,0,1
COc1ccc([N+](=O)[O-])cc1,-2.41,-5.47,nn,mfp,delaney,minimize,ucb,0,2
Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,-7.32,-7.32,nn,mfp,delaney,minimize,ucb,0,3
CCC(=O)OC,-0.14,-7.32,nn,mfp,delaney,minimize,ucb,0,4
C=C(Cl)CSC(=S)N(CC)CC,-3.39,-7.32,nn,mfp,delaney,minimize,ucb,0,5
O=C(Nc1ccccc1)Nc1ccccc1,-3.15,-7.32,nn,mfp,delaney,minimize,ucb,0,6
Cc1cccc2c1Cc1ccccc1-2,-5.22,-7.32,nn,mfp,delaney,minimize,ucb,0,7
CCOP(=S)(OCC)Oc1ccc2oc(=O)c(Cl)c(C)c2c1,-5.382,-7.32,nn,mfp,delaney,minimize,ucb,0,8
CCCCCC=O,-1.3,-7.32,nn,mfp,delaney,minimize,ucb,0,9
CCO,1.1,-7.32,nn,mfp,delaney,minimize,ucb,0,10
CC(C)CCOC=O,-1.52,-7.32,nn,mfp,delaney,minimize,ucb,0,11
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,-2.596,-7.32,nn,mfp,delaney,minimize,ucb,0,12
Cc1c(N)c(=O)n(-c2ccccc2)n1C,-0.624,-7.32,nn,mfp,delaney,minimize,ucb,0,13
CC(C)C(C)C,-3.65,-7.32,nn,mfp,delaney,minimize,ucb,0,14
CCCCl,-1.47,-7.32,nn,mfp,delaney,minimize,ucb,0,15
C=CCC1(CC)C(=O)NC(=O)NC1=O,-1.614,-7.32,nn,mfp,delaney,minimize,ucb,0,16
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,-3.57,-7.32,nn,mfp,delaney,minimize,ucb,0,17
CCC(Br)(CC)C(=O)NC(N)=O,-2.68,-7.32,nn,mfp,delaney,minimize,ucb,0,18
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,-3.62,-7.32,nn,mfp,delaney,minimize,ucb,0,19
CCCCCBr,-3.08,-7.32,nn,mfp,delaney,minimize,ucb,0,20
C1=CCCC1,-2.1,-7.32,nn,mfp,delaney,minimize,ucb,0,21
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,-2.9,-7.32,nn,mfp,delaney,minimize,ucb,0,22
O=c1[nH]c2cc(Cl)ccc2o1,-2.831,-7.32,nn,mfp,delaney,minimize,ucb,0,23
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,-3.955,-7.32,nn,mfp,delaney,minimize,ucb,0,24
CCCCO,0.0,-7.32,nn,mfp,delaney,minimize,ucb,0,25
c1ccc2c(c1)ccc1c3ccccc3ccc21,-8.057,-8.057,nn,mfp,delaney,minimize,ucb,0,26
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,-2.676,-8.057,nn,mfp,delaney,minimize,ucb,0,27
O=Cc1ccc(O)cc1,-0.96,-8.057,nn,mfp,delaney,minimize,ucb,0,28
CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.86,-8.057,nn,mfp,delaney,minimize,ucb,0,29
CN(C)C(=O)N(C)C,0.94,-8.057,nn,mfp,delaney,minimize,ucb,0,30
CCCOC=O,-0.49,-8.057,nn,mfp,delaney,minimize,ucb,0,31
c1ccc2c(c1)CCCC2,-4.37,-8.057,nn,mfp,delaney,minimize,ucb,0,32
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,-4.3,-8.057,nn,mfp,delaney,minimize,ucb,0,33
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,-4.925,-8.057,nn,mfp,delaney,minimize,ucb,0,34
COc1ccccc1,-1.85,-8.057,nn,mfp,delaney,minimize,ucb,0,35
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,-7.11,-8.057,nn,mfp,delaney,minimize,ucb,0,36
c1ccc2c(c1)-c1cccc3cccc-2c13,-6.0,-8.057,nn,mfp,delaney,minimize,ucb,0,37
CC(C)CCCO,-1.14,-8.057,nn,mfp,delaney,minimize,ucb,0,38
Oc1ccc2ccccc2c1,-2.28,-8.057,nn,mfp,delaney,minimize,ucb,0,39
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-2.077,-8.057,nn,mfp,delaney,minimize,ucb,0,40
CC(C)=CCCC(C)=CC=O,-2.06,-8.057,nn,mfp,delaney,minimize,ucb,0,41
Sc1ccccc1,-2.12,-8.057,nn,mfp,delaney,minimize,ucb,0,42
CCCI,-2.29,-8.057,nn,mfp,delaney,minimize,ucb,0,43
c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21,-7.87,-8.057,nn,mfp,delaney,minimize,ucb,0,44
Cc1cccc2c1ccc1ccccc12,-5.85,-8.057,nn,mfp,delaney,minimize,ucb,0,45
Nc1cc2c3ccccc3ccc2c2ccccc12,-6.2,-8.057,nn,mfp,delaney,minimize,ucb,0,46
Cc1cc2c3ccccc3ccc2c2ccccc12,-6.57,-8.057,nn,mfp,delaney,minimize,ucb,0,47
Cc1ccc2c(ccc3ccccc32)c1,-5.84,-8.057,nn,mfp,delaney,minimize,ucb,0,48
Cc1cc2ccccc2c2ccc3ccccc3c12,-6.59,-8.057,nn,mfp,delaney,minimize,ucb,0,49
Cc1c(C)c2c3ccccc3ccc2c2ccccc12,-7.01,-8.057,nn,mfp,delaney,minimize,ucb,0,50
Nc1cccc2ccccc12,-1.92,-8.057,nn,mfp,delaney,minimize,ucb,0,51
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,-7.02,-8.057,nn,mfp,delaney,minimize,ucb,0,52
Oc1cccc2ccccc12,-2.22,-8.057,nn,mfp,delaney,minimize,ucb,0,53
Cc1cccc2ccccc12,-3.7,-8.057,nn,mfp,delaney,minimize,ucb,0,54
Clc1cccc2ccccc12,-3.93,-8.057,nn,mfp,delaney,minimize,ucb,0,55
Brc1cccc2ccccc12,-4.35,-8.057,nn,mfp,delaney,minimize,ucb,0,56
Ic1cccc2ccccc12,-4.55,-8.057,nn,mfp,delaney,minimize,ucb,0,57
c1ccc2c(c1)c1ccccc1c1ccccc21,-6.726,-8.057,nn,mfp,delaney,minimize,ucb,0,58
c1cc2c3c(c4ccc5ccccc5c4cc3c1)CC2,-7.85,-8.057,nn,mfp,delaney,minimize,ucb,0,59
CCc1cccc2ccccc12,-4.17,-8.057,nn,mfp,delaney,minimize,ucb,0,60
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,-7.8,-8.057,nn,mfp,delaney,minimize,ucb,0,61
c1ccc2ccccc2c1,-3.6,-8.057,nn,mfp,delaney,minimize,ucb,0,62
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,-8.699,-8.699,nn,mfp,delaney,minimize,ucb,0,63
c1cc2ccc3cccc4ccc(c1)c2c34,-6.176,-8.699,nn,mfp,delaney,minimize,ucb,0,64
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,-8.23,-8.699,nn,mfp,delaney,minimize,ucb,0,65
