smi,y,trace,model,feature,dataset,goal,acq_func,run,eval
c1ccc2c(c1)oc1ccccc12,-4.6,-4.6,random,mfp,delaney,minimize,ucb,0,0
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,-2.596,-4.6,random,mfp,delaney,minimize,ucb,0,1
c1ccc2cc3ccccc3cc2c1,-6.35,-6.35,random,mfp,delaney,minimize,ucb,0,2
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,-3.999,-6.35,random,mfp,delaney,minimize,ucb,0,3
Brc1ccccc1,-2.55,-6.35,random,mfp,delaney,minimize,ucb,0,4
Nc1cccc2ccccc12,-1.92,-6.35,random,mfp,delaney,minimize,ucb,0,5
CCCOCCC,-1.62,-6.35,random,mfp,delaney,minimize,ucb,0,6
C=CCCCO,-0.15,-6.35,random,mfp,delaney,minimize,ucb,0,7
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5.613,-6.35,random,mfp,delaney,minimize,ucb,0,8
CCSCCSP(=S)(OC)OC,-3.091,-6.35,random,mfp,delaney,minimize,ucb,0,9
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,-2.17,-6.35,random,mfp,delaney,minimize,ucb,0,10
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,-4.31,-6.35,random,mfp,delaney,minimize,ucb,0,11
C=CCCCC,-3.23,-6.35,random,mfp,delaney,minimize,ucb,0,12
CCCBr,-1.73,-6.35,random,mfp,delaney,minimize,ucb,0,13
Brc1cc(Br)c(Br)cc1Br,-6.98,-6.98,random,mfp,delaney,minimize,ucb,0,14
CC(C)(C)Cc1ccccc1,-4.15,-6.98,random,mfp,delaney,minimize,ucb,0,15
CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.86,-6.98,random,mfp,delaney,minimize,ucb,0,16
CCCCCCCCO,-2.39,-6.98,random,mfp,delaney,minimize,ucb,0,17
Brc1ccccc1Br,-3.5,-6.98,random,mfp,delaney,minimize,ucb,0,18
Oc1cc(Cl)cc(Cl)c1Cl,-2.67,-6.98,random,mfp,delaney,minimize,ucb,0,19
Oc1ccc(Cl)cc1,-0.7,-6.98,random,mfp,delaney,minimize,ucb,0,20
